Step,Train Loss,Test Loss,Train Acc,Test Acc,Learning Rate,Epochs,loss spread,loss ratio,Acc spread,Acc ratio
100,1.3704,1.344789743423462,0.36,0.6984375,4.75e-05,0.0134048257372654,0.02561025657653815,1.0190440600114494,0.33843750000000006,1.940104166666667
200,1.3079,1.235628604888916,0.6241071428571429,0.8453125,4.5e-05,0.0268096514745308,0.07227139511108405,1.0584895775519712,0.22120535714285716,1.3544349070100143
300,1.0622,0.7673847675323486,0.8178571428571428,0.8765625,4.25e-05,0.0402144772117962,0.2948152324676514,1.3841817624497266,0.058705357142857184,1.0717794759825328
400,0.558,0.3825811743736267,0.8830357142857143,0.8875,4e-05,0.0536193029490616,0.17541882562637334,1.4585140027173953,0.004464285714285698,1.0050556117290192
500,0.3761,0.3366368412971496,0.8883928571428571,0.8890625,3.75e-05,0.067024128686327,0.03946315870285039,1.117227688302886,0.0006696428571428825,1.0007537688442212
600,0.3539,0.3293672502040863,0.8892857142857142,0.8984375,3.5e-05,0.0804289544235924,0.02453274979591369,1.0744844843581516,0.009151785714285765,1.0102911646586346
700,0.3288,0.3307404518127441,0.890625,0.8984375,3.2500000000000004e-05,0.0938337801608579,-0.001940451812744104,0.9941330073109934,0.0078125,1.0087719298245614
800,0.3586,0.3191293776035309,0.8839285714285714,0.9,3e-05,0.1072386058981233,0.03947062239646909,1.1236821965212656,0.016071428571428625,1.0181818181818183
900,0.3473,0.3212937116622925,0.8901785714285714,0.9015625,2.7500000000000004e-05,0.1206434316353887,0.026006288337707517,1.0809424131059322,0.01138392857142867,1.012788365095286
1000,0.3331,0.3189577758312225,0.8959821428571428,0.8984375,2.5e-05,0.1340482573726541,0.014142224168777529,1.0443388600008954,0.002455357142857162,1.002740408570005
1100,0.3339,0.3160712718963623,0.8919642857142858,0.9046875,2.25e-05,0.1474530831099195,0.01782872810363767,1.056407303316967,0.012723214285714213,1.014264264264264
1200,0.3318,0.3172084093093872,0.9008928571428572,0.9,2e-05,0.1608579088471849,0.014591590690612777,1.046000012176162,-0.0008928571428571397,0.9990089197224975
1300,0.3502,0.3180559575557709,0.8866071428571428,0.8984375,1.75e-05,0.1742627345844504,0.03214404244422914,1.1010641105145553,0.011830357142857184,1.0133434038267877
1400,0.3156,0.3184043765068054,0.9004464285714285,0.8984375,1.5e-05,0.1876675603217158,-0.0028043765068054283,0.9911924059035492,-0.0020089285714285365,0.9977689638076351
1500,0.3254,0.3173145353794098,0.9013392857142856,0.8953125,1.25e-05,0.2010723860589812,0.008085464620590233,1.0254809147362964,-0.00602678571428561,0.9933135215453196
1600,0.3486,0.314732015132904,0.8950892857142857,0.903125,1e-05,0.2144772117962466,0.033867984867096024,1.1076089601269015,0.008035714285714257,1.0089775561097256
1700,0.3007,0.3171764016151428,0.8977678571428571,0.903125,7.5e-06,0.227882037533512,-0.0164764016151428,0.9480528767864167,0.005357142857142838,1.0059671805072103
1800,0.3111,0.3180640339851379,0.9008928571428572,0.903125,5e-06,0.2412868632707774,-0.006964033985137896,0.9781049309540503,0.0022321428571427937,1.0024777006937562
1900,0.305,0.3182957172393799,0.9017857142857144,0.9015625,2.5e-06,0.2546916890080429,-0.01329571723937989,0.9582284130157472,-0.0002232142857143682,0.9997524752475246
2000,0.3629,0.3181174993515014,0.8879464285714286,0.9015625,0.0,0.2680965147453083,0.04478250064849859,1.1407734586742004,0.013616071428571463,1.0153343388637506
