loss,grad_norm,learning_rate,accuracy,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second
1.3633,1.4591294527053833,4.75e-05,0.37875,0.013404825737265416,100,1.3153938055038452,0.7765625,7.1254,89.82,1.403
0.9452,5.048771858215332,4.5e-05,0.7714285714285715,0.02680965147453083,200,0.387021005153656,0.871875,7.1587,89.402,1.397
0.3844,3.8794329166412354,4.25e-05,0.8736607142857142,0.040214477211796246,300,0.35614627599716187,0.8859375,7.2138,88.719,1.386
0.2952,4.228996753692627,4e-05,0.896875,0.05361930294906166,400,0.3445819318294525,0.896875,7.2155,88.698,1.386
0.3167,4.832818508148193,3.7500000000000003e-05,0.8941964285714286,0.06702412868632708,500,0.3332700729370117,0.896875,7.1763,89.182,1.393
0.3039,4.290616989135742,3.5e-05,0.8977678571428571,0.08042895442359249,600,0.3295031487941742,0.9015625,7.1899,89.013,1.391
0.3102,2.211442470550537,3.2500000000000004e-05,0.9022321428571428,0.0938337801608579,700,0.332189679145813,0.903125,7.2189,88.657,1.385
0.328,2.7694501876831055,3e-05,0.8915178571428571,0.10723860589812333,800,0.3160567879676819,0.90625,7.1934,88.971,1.39
0.3045,7.857677936553955,2.7500000000000004e-05,0.9013392857142857,0.12064343163538874,900,0.31374886631965637,0.9015625,7.2271,88.555,1.384
0.294,4.873992443084717,2.5e-05,0.9004464285714285,0.13404825737265416,1000,0.3105710744857788,0.9046875,7.2288,88.534,1.383
0.3006,5.417408466339111,2.25e-05,0.9049107142857142,0.14745308310991956,1100,0.30768972635269165,0.903125,7.2434,88.357,1.381
0.3021,7.8582539558410645,2e-05,0.903125,0.16085790884718498,1200,0.31188660860061646,0.909375,7.1954,88.946,1.39
0.3286,4.801268577575684,1.75e-05,0.896875,0.1742627345844504,1300,0.3141513764858246,0.903125,7.2147,88.708,1.386
0.2886,7.422567367553711,1.5e-05,0.903125,0.1876675603217158,1400,0.3098929822444916,0.9046875,7.2063,88.812,1.388
0.3022,9.047167778015137,1.25e-05,0.9004464285714285,0.20107238605898123,1500,0.31110596656799316,0.9,7.198,88.913,1.389
0.3245,3.491882562637329,1e-05,0.89375,0.21447721179624665,1600,0.30829209089279175,0.9046875,7.2288,88.535,1.383
0.2744,1.2049082517623901,7.5e-06,0.9102678571428572,0.22788203753351208,1700,0.3143865466117859,0.9046875,7.1965,88.932,1.39
0.2844,5.254907608032227,5e-06,0.9044642857142857,0.24128686327077747,1800,0.3104596734046936,0.9046875,7.2019,88.865,1.389
0.2648,3.547959804534912,2.5e-06,0.9084821428571429,0.2546916890080429,1900,0.30863142013549805,0.9046875,7.2006,88.882,1.389
0.3359,0.48837578296661377,0.0,0.8977678571428571,0.2680965147453083,2000,0.30777707695961,0.903125,7.2257,88.572,1.384
