Step,Train Loss,Test Loss,Train Acc,Test Acc,Learning Rate,Epochs,loss spread,loss ratio,Acc spread,Acc ratio
100,1.3706,1.339514136314392,0.348125,0.6578125,4.5e-05,0.0134048257372654,0.03108586368560795,1.023206820176709,0.3096875,1.8895870736086176
200,1.2705,1.1187183856964111,0.6397321428571429,0.8828125,4e-05,0.0268096514745308,0.15178161430358883,1.135674550668177,0.24308035714285714,1.3799720865317515
300,0.7123,0.366034597158432,0.8620535714285714,0.8859375,3.5e-05,0.0402144772117962,0.34626540284156804,1.9459909132351574,0.023883928571428625,1.0277058518902125
400,0.3403,0.3363058269023895,0.8933035714285714,0.8953125,3e-05,0.0536193029490616,0.003994173097610465,1.0118766098535954,0.0020089285714285365,1.0022488755622188
500,0.3295,0.3310182690620422,0.8919642857142858,0.903125,2.5e-05,0.067024128686327,-0.0015182690620421657,0.9954133375588475,0.01116071428571419,1.0125125125125125
600,0.3196,0.3339164853096008,0.896875,0.890625,2e-05,0.0804289544235924,-0.01431648530960078,0.9571255510301421,-0.006249999999999978,0.9930313588850175
700,0.3231,0.3304647505283355,0.89375,0.8890625,1.5e-05,0.0938337801608579,-0.0073647505283355175,0.9777139603647257,-0.004687500000000067,0.9947552447552447
800,0.3422,0.3171225190162658,0.8808035714285715,0.9,1e-05,0.1072386058981233,0.02507748098373419,1.0790782094615234,0.01919642857142856,1.021794221996959
900,0.3211,0.3216991424560547,0.8928571428571429,0.8984375,5e-06,0.1206434316353887,-0.000599142456054691,0.9981375689985356,0.005580357142857095,1.0062499999999999
1000,0.3115,0.3197781443595886,0.8946428571428572,0.9,0.0,0.1340482573726541,-0.008278144359588624,0.974112851345213,0.005357142857142838,1.0059880239520957
1100,0.326,0.3144656419754028,0.888125,0.903125,2.25e-05,0.1474530831099195,0.011534358024597235,1.0366792313212374,0.014999999999999902,1.01688951442646
1200,0.3321,0.3177298009395599,0.8946428571428572,0.9,2e-05,0.1608579088471849,0.014370199060440125,1.045227734439596,0.005357142857142838,1.0059880239520957
1300,0.3467,0.318043977022171,0.8892857142857142,0.9046875,1.75e-05,0.1742627345844504,0.028656022977828988,1.0901008195348763,0.015401785714285743,1.0173192771084338
1400,0.3107,0.3130484223365783,0.903125,0.909375,1.5e-05,0.1876675603217158,-0.0023484223365783374,0.9924982137937325,0.006250000000000089,1.0069204152249136
1500,0.3182,0.3143430650234222,0.9008928571428572,0.9046875,1.25e-05,0.2010723860589812,0.003856934976577797,1.0122698268412265,0.003794642857142816,1.0042120911793855
1600,0.3348,0.3111743032932281,0.8946428571428572,0.909375,1e-05,0.2144772117962466,0.023625696706771893,1.0759243178396667,0.01473214285714286,1.0164670658682635
1700,0.2824,0.3212372660636902,0.90625,0.90625,7.5e-06,0.227882037533512,-0.0388372660636902,0.8791009942912722,0.0,1.0
1800,0.3143,0.3174613118171692,0.8982142857142857,0.90625,5e-06,0.2412868632707774,-0.0031613118171691656,0.990041898966921,0.008035714285714257,1.0089463220675945
1900,0.2868,0.3157904148101806,0.9035714285714286,0.90625,2.5e-06,0.2546916890080429,-0.02899041481018061,0.9081972933611473,0.002678571428571419,1.0029644268774704
2000,0.3448,0.3152129650115967,0.8946428571428572,0.90625,0.0,0.2680965147453083,0.029587034988403316,1.093863635930441,0.011607142857142816,1.0129740518962076
2100,0.3131,0.3124509155750274,0.90125,0.9078125,1.5e-05,0.2815013404825737,0.0006490844249725791,1.0020773964569059,0.006562500000000027,1.0072815533980584
2200,0.3058,0.3118842244148254,0.8982142857142857,0.9078125,1.3333333333333332e-05,0.2949061662198391,-0.006084224414825368,0.9804920417945443,0.00959821428571428,1.010685884691849
2300,0.2936,0.3115541338920593,0.9013392857142856,0.9015625,1.1666666666666668e-05,0.3083109919571045,-0.0179541338920593,0.9423723458014533,0.0002232142857144792,1.0002476473501736
2400,0.3246,0.3119712769985199,0.8959821428571428,0.9078125,1e-05,0.3217158176943699,0.012628723001480102,1.0404804029492114,0.011830357142857184,1.0132037867463877
2500,0.2858,0.3110492825508117,0.9017857142857144,0.9078125,8.333333333333334e-06,0.3351206434316354,-0.025249282550811714,0.9188254596064304,0.00602678571428561,1.0066831683168316
2600,0.2884,0.3104707300662994,0.9080357142857144,0.909375,6.666666666666667e-06,0.3485254691689008,-0.022070730066299393,0.9289120424924233,0.001339285714285654,1.0014749262536873
2700,0.2744,0.3124560415744781,0.9071428571428573,0.9078125,5e-06,0.3619302949061662,-0.03805604157447812,0.878203534222887,0.0006696428571427715,1.0007381889763778
2800,0.2877,0.3099865615367889,0.9044642857142856,0.909375,3.3333333333333333e-06,0.3753351206434316,-0.022286561536788874,0.9281047493597753,0.004910714285714435,1.0054294175715697
2900,0.2949,0.3116168081760406,0.9049107142857142,0.9078125,1.6666666666666669e-06,0.388739946380697,-0.0167168081760406,0.9463546004662341,0.0029017857142857872,1.0032067094227923
3000,0.2856,0.311312198638916,0.9035714285714286,0.9078125,0.0,0.4021447721179624,-0.025712198638915995,0.9174070314259063,0.004241071428571441,1.0046936758893281
