loss,grad_norm,learning_rate,accuracy,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second
1.3719,1.443131446838379,4.75e-05,0.333125,0.013404825737265416,100,1.339290738105774,0.6921875,6.9235,92.439,1.444
1.2733,2.9117493629455566,4.5e-05,0.6553571428571429,0.02680965147453083,200,1.1156303882598877,0.8921875,7.0409,90.897,1.42
0.6871,2.5262253284454346,4.25e-05,0.8705357142857143,0.040214477211796246,300,0.36509132385253906,0.8859375,7.0018,91.405,1.428
0.3333,2.636820077896118,4e-05,0.8919642857142858,0.05361930294906166,400,0.33496397733688354,0.8953125,6.9879,91.587,1.431
0.3316,4.582516670227051,3.7500000000000003e-05,0.8875,0.06702412868632708,500,0.32487940788269043,0.8984375,7.0143,91.243,1.426
0.3149,3.9746155738830566,3.5e-05,0.89375,0.08042895442359249,600,0.33044108748435974,0.8953125,6.9984,91.45,1.429
0.3256,2.319474458694458,3.2500000000000004e-05,0.8915178571428571,0.0938337801608579,700,0.3168646991252899,0.9015625,6.9906,91.552,1.43
0.3305,3.0177221298217773,3e-05,0.8888392857142857,0.10723860589812333,800,0.3071133494377136,0.909375,6.9937,91.511,1.43
0.3134,7.160487174987793,2.7500000000000004e-05,0.8977678571428571,0.12064343163538874,900,0.3146013617515564,0.9078125,7.0258,91.093,1.423
0.299,4.1625542640686035,2.5e-05,0.903125,0.13404825737265416,1000,0.312617689371109,0.9046875,7.0295,91.045,1.423
0.3072,4.471086025238037,2.25e-05,0.9,0.14745308310991956,1100,0.30925676226615906,0.9078125,7.001,91.415,1.428
0.3244,6.06437873840332,2e-05,0.8977678571428571,0.16085790884718498,1200,0.31241917610168457,0.9078125,6.9928,91.523,1.43
0.3356,3.041714668273926,1.75e-05,0.8973214285714286,0.1742627345844504,1300,0.3116329312324524,0.9109375,7.0318,91.015,1.422
0.3005,5.428287982940674,1.5e-05,0.9049107142857142,0.1876675603217158,1400,0.3087072968482971,0.9078125,7.001,91.416,1.428
0.3084,10.754459381103516,1.25e-05,0.9017857142857143,0.20107238605898123,1500,0.308419406414032,0.909375,7.0799,90.396,1.412
0.3257,3.4731383323669434,1e-05,0.9004464285714285,0.21447721179624665,1600,0.3056885004043579,0.9109375,7.0016,91.407,1.428
0.2765,1.5412373542785645,7.5e-06,0.9053571428571429,0.22788203753351208,1700,0.31289491057395935,0.9078125,7.0179,91.196,1.425
0.2983,5.708739280700684,5e-06,0.9080357142857143,0.24128686327077747,1800,0.31125408411026,0.909375,7.0081,91.322,1.427
0.2792,3.9070119857788086,2.5e-06,0.909375,0.2546916890080429,1900,0.30965808033943176,0.909375,6.9916,91.539,1.43
0.3358,0.6276560425758362,0.0,0.8959821428571428,0.2680965147453083,2000,0.3091970384120941,0.909375,6.9869,91.6,1.431
