loss,grad_norm,learning_rate,accuracy,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second
1.366,1.2859596014022827,4.75e-05,0.371875,0.013404825737265416,100,1.326777458190918,0.65,7.0115,91.278,1.426
1.0383,4.41552209854126,4.5e-05,0.7133928571428572,0.02680965147453083,200,0.44081059098243713,0.8796875,7.0463,90.828,1.419
0.397,3.5046446323394775,4.25e-05,0.871875,0.040214477211796246,300,0.34476280212402344,0.89375,7.0693,90.532,1.415
0.3115,3.520660161972046,4e-05,0.896875,0.05361930294906166,400,0.3377223610877991,0.8953125,7.0909,90.256,1.41
0.3196,4.3512349128723145,3.7500000000000003e-05,0.8959821428571428,0.06702412868632708,500,0.327667236328125,0.903125,7.1461,89.559,1.399
0.3022,5.113032817840576,3.5e-05,0.9017857142857143,0.08042895442359249,600,0.3481239378452301,0.8921875,7.1037,90.093,1.408
0.3152,2.4608919620513916,3.2500000000000004e-05,0.8986607142857143,0.0938337801608579,700,0.3248211741447449,0.903125,7.1368,89.676,1.401
0.325,3.4236671924591064,3e-05,0.8941964285714286,0.10723860589812333,800,0.317129909992218,0.9078125,7.135,89.699,1.402
0.2941,8.201618194580078,2.7500000000000004e-05,0.9013392857142857,0.12064343163538874,900,0.3208983838558197,0.909375,7.1199,89.889,1.405
0.2909,3.3682076930999756,2.5e-05,0.9017857142857143,0.13404825737265416,1000,0.3167940676212311,0.903125,7.1207,89.879,1.404
0.3197,4.2928056716918945,2.25e-05,0.8977678571428571,0.14745308310991956,1100,0.31135299801826477,0.90625,7.1383,89.657,1.401
0.3194,4.398486614227295,2e-05,0.9,0.16085790884718498,1200,0.313181608915329,0.90625,7.1474,89.543,1.399
0.338,4.27968168258667,1.75e-05,0.8950892857142857,0.1742627345844504,1300,0.31467708945274353,0.909375,7.1379,89.663,1.401
0.3007,3.8651392459869385,1.5e-05,0.9035714285714286,0.1876675603217158,1400,0.30955770611763,0.909375,7.1113,89.998,1.406
0.3096,8.069765090942383,1.25e-05,0.9035714285714286,0.20107238605898123,1500,0.30973148345947266,0.9046875,7.1815,89.117,1.392
0.3241,3.583691120147705,1e-05,0.8982142857142857,0.21447721179624665,1600,0.30695009231567383,0.909375,7.1211,89.874,1.404
0.274,2.4812612533569336,7.5e-06,0.9084821428571429,0.22788203753351208,1700,0.3138088583946228,0.90625,7.1214,89.869,1.404
0.2973,7.205176830291748,5e-06,0.9053571428571429,0.24128686327077747,1800,0.31136220693588257,0.909375,7.1101,90.013,1.406
0.2727,3.078399896621704,2.5e-06,0.9080357142857143,0.2546916890080429,1900,0.309926301240921,0.909375,7.1419,89.612,1.4
0.3362,0.4045424461364746,0.0,0.9004464285714285,0.2680965147453083,2000,0.3089926838874817,0.909375,7.1137,89.967,1.406
