Step,Train Loss,Test Loss,Train Acc,Test Acc,Learning Rate,Epochs,loss spread,loss ratio,Acc spread,Acc ratio
100,1.3697,1.335137128829956,0.341875,0.546875,4.75e-05,0.0134048257372654,0.03456287117004386,1.0258871320583625,0.20500000000000002,1.59963436928702
200,1.0995,0.4860453605651855,0.6616071428571428,0.8828125,4.5e-05,0.0268096514745308,0.6134546394348144,2.2621345438242106,0.22120535714285716,1.3343454790823213
300,0.3984,0.345490038394928,0.871875,0.8859375,4.25e-05,0.0402144772117962,0.052909961605072,1.1531446806712005,0.014062500000000089,1.0161290322580647
400,0.3127,0.3340679109096527,0.8910714285714286,0.896875,4e-05,0.0536193029490616,-0.021367910909652732,0.9360372241336535,0.0058035714285713524,1.006513026052104
500,0.3171,0.3234633505344391,0.8946428571428572,0.8984375,3.75e-05,0.067024128686327,-0.006363350534439094,0.9803274450600808,0.003794642857142816,1.004241516966068
600,0.3006,0.3346872925758362,0.9035714285714286,0.9,3.5e-05,0.0804289544235924,-0.0340872925758362,0.8981518171380456,-0.0035714285714285587,0.9960474308300395
700,0.3138,0.3156497180461883,0.8982142857142857,0.9046875,3.2500000000000004e-05,0.0938337801608579,-0.0018497180461882756,0.9941399661066144,0.006473214285714235,1.0072067594433398
800,0.3181,0.3060277104377746,0.8915178571428571,0.9015625,3e-05,0.1072386058981233,0.012072289562225391,1.039448354349859,0.010044642857142905,1.011266900350526
900,0.2906,0.3130991458892822,0.8991071428571429,0.90625,2.7500000000000004e-05,0.1206434316353887,-0.0224991458892822,0.9281405069778175,0.0071428571428571175,1.0079443892750743
1000,0.2875,0.3098954260349273,0.9008928571428572,0.9046875,2.5e-05,0.1340482573726541,-0.022395426034927335,0.9277323117624743,0.003794642857142816,1.0042120911793855
1100,0.3061,0.3059990108013153,0.9013392857142856,0.909375,2.25e-05,0.1474530831099195,0.0001009891986846756,1.0003300311279446,0.00803571428571448,1.008915304606241
1200,0.3068,0.3086999058723449,0.9013392857142856,0.9046875,2e-05,0.1608579088471849,-0.001899905872344898,0.9938454601501221,0.0033482142857144126,1.0037147102526005
1300,0.3293,0.3094774484634399,0.8941964285714286,0.9,1.75e-05,0.1742627345844504,0.019822551536560096,1.0640516833616773,0.0058035714285714635,1.0064902646030953
1400,0.2961,0.3047862350940704,0.9022321428571428,0.9046875,1.5e-05,0.1876675603217158,-0.008686235094070405,0.9715005663185889,0.002455357142857162,1.0027214250371104
1500,0.3028,0.3047163486480713,0.9017857142857144,0.9078125,1.25e-05,0.2010723860589812,-0.0019163486480712755,0.993711040918633,0.00602678571428561,1.0066831683168316
1600,0.32,0.3030199408531189,0.9008928571428572,0.90625,1e-05,0.2144772117962466,0.01698005914688111,1.0560361113498855,0.005357142857142838,1.0059464816650148
1700,0.2654,0.3095447719097137,0.9102678571428572,0.9046875,7.5e-06,0.227882037533512,-0.044144771909713665,0.8573880875539724,-0.005580357142857206,0.9938695438940657
1800,0.2871,0.307892233133316,0.9075892857142858,0.9046875,5e-06,0.2412868632707774,-0.020792233133315963,0.9324691210241961,-0.0029017857142857872,0.9968027545499262
1900,0.267,0.3063144087791443,0.9089285714285714,0.9046875,2.5e-06,0.2546916890080429,-0.03931440877914427,0.8716534134458874,-0.004241071428571441,0.9953339882121808
2000,0.3283,0.3056037425994873,0.903125,0.9078125,0.0,0.2680965147453083,0.022696257400512676,1.0742669484589968,0.004687500000000067,1.005190311418685
