Step,Train Loss,Test Loss,Train Acc,Test Acc,Learning Rate,Epochs,loss spread,loss ratio,Acc spread,Acc ratio
100,0.8344,0.3477516174316406,0.695,0.8828125,0.0004969220851487,0.0134048257372654,0.4866483825683594,2.3994137141979577,0.18781250000000005,1.2702338129496404
200,0.373,0.323289155960083,0.8790178571428572,0.9,0.0004877641290737,0.0268096514745308,0.04971084403991699,1.1537658876688548,0.020982142857142838,1.0238699847638395
300,0.3426,0.3367634415626526,0.8839285714285714,0.8859375,0.000472751631047,0.0402144772117962,0.005836558437347428,1.017331330296022,0.0020089285714286476,1.0022727272727274
400,0.3094,0.3234932124614715,0.8941964285714286,0.896875,0.0004522542485937,0.0536193029490616,-0.014093212461471494,0.9564342869693131,0.002678571428571419,1.0029955067398901
500,0.3083,0.318571388721466,0.8977678571428571,0.903125,0.0004267766952966,0.067024128686327,-0.01027138872146599,0.9677579685900591,0.005357142857142838,1.0059671805072103
600,0.2932,0.3218308091163635,0.9053571428571427,0.8984375,0.0003969463130731,0.0804289544235924,-0.02863080911636351,0.9110376996069026,-0.006919642857142749,0.9923570019723867
700,0.3037,0.3327885270118713,0.9035714285714286,0.9015625,0.0003634976249348,0.0938337801608579,-0.029088527011871257,0.9125915569474136,-0.0020089285714285365,0.9977766798418972
800,0.312,0.3115184903144836,0.8946428571428572,0.909375,0.0003272542485937,0.1072386058981233,0.0004815096855164125,1.0015456857313039,0.01473214285714286,1.0164670658682635
900,0.2876,0.3163658380508423,0.9049107142857142,0.90625,0.00028910861626,0.1206434316353887,-0.028765838050842263,0.909074133199491,0.001339285714285765,1.0014800197335965
1000,0.2977,0.3123077750205993,0.9,0.90625,0.00025,0.1340482573726541,-0.01460777502059929,0.9532263485286725,0.006249999999999978,1.0069444444444444
1100,0.3059,0.3093892931938171,0.9013392857142856,0.909375,0.0002108913837399,0.1474530831099195,-0.003489293193817078,0.9887219975914576,0.00803571428571448,1.008915304606241
1200,0.3129,0.3109081983566284,0.8991071428571429,0.9078125,0.0001727457514062,0.1608579088471849,0.0019918016433715935,1.0064063979460809,0.00870535714285714,1.009682224428997
1300,0.3386,0.312042087316513,0.8955357142857143,0.90625,0.0001365023750651,0.1742627345844504,0.026557912683487006,1.0851100340722581,0.010714285714285676,1.011964107676969
1400,0.305,0.3102589249610901,0.8995535714285714,0.90625,0.0001030536869268,0.1876675603217158,-0.0052589249610900946,0.9830498833780539,0.006696428571428603,1.0074441687344913
1500,0.3066,0.3096372485160827,0.903125,0.9109375,7.322330470336314e-05,0.2010723860589812,-0.0030372485160827245,0.9901909459193344,0.0078125,1.008650519031142
1600,0.3307,0.3087899684906006,0.9004464285714285,0.9078125,4.774575140626316e-05,0.2144772117962466,0.021910031509399408,1.0709544795658295,0.007366071428571486,1.0081804660386713
1700,0.2828,0.3102703392505646,0.9049107142857142,0.90625,2.724836895290805e-05,0.227882037533512,-0.02747033925056458,0.9114632119946844,0.001339285714285765,1.0014800197335965
1800,0.2974,0.3103180527687073,0.9044642857142856,0.909375,1.2235870926211616e-05,0.2412868632707774,-0.012918052768707278,0.9583715718326719,0.004910714285714435,1.0054294175715697
1900,0.2772,0.3103424906730652,0.9107142857142856,0.9078125,3.077914851215585e-06,0.2546916890080429,-0.033142490673065184,0.8932067258943938,-0.002901785714285565,0.9968137254901962
2000,0.3374,0.31032595038414,0.9004464285714285,0.9078125,0.0,0.2680965147453083,0.027074049615859963,1.0872439110630165,0.007366071428571486,1.0081804660386713
