accuracy,epoch,grad_norm,learning_rate,loss,step,eval_accuracy,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
0.320625,0.013404825737265416,1.7170147895812988,4.5e-05,1.3739,100,0.653125,1.3406966924667358,7.5325,84.965,1.328
0.6919642857142857,0.02680965147453083,3.8318402767181396,4e-05,1.1008,200,0.871875,0.5081648826599121,7.6106,84.093,1.314
0.8763392857142858,0.040214477211796246,2.782566547393799,3.5e-05,0.4015,300,0.8890625,0.35030993819236755,7.6621,83.528,1.305
0.9004464285714285,0.05361930294906166,4.507048606872559,3e-05,0.302,400,0.8875,0.334910124540329,7.7438,82.647,1.291
0.8964285714285715,0.06702412868632708,5.587558269500732,2.5e-05,0.3058,500,0.9,0.3281867802143097,7.6825,83.306,1.302
0.8959821428571428,0.08042895442359249,4.27175760269165,2e-05,0.307,600,0.8859375,0.3353252410888672,7.6839,83.291,1.301
0.8959821428571428,0.0938337801608579,2.805311679840088,1.5e-05,0.3044,700,0.890625,0.3305327296257019,7.6824,83.308,1.302
0.8830357142857143,0.10723860589812333,2.637427568435669,1e-05,0.3299,800,0.8984375,0.3156535029411316,7.6889,83.236,1.301
0.896875,0.12064343163538874,6.38929557800293,5e-06,0.302,900,0.9,0.31882914900779724,7.6885,83.242,1.301
0.9,0.13404825737265416,3.505667209625244,0.0,0.3018,1000,0.903125,0.3174080550670624,7.75,82.58,1.29
0.89125,0.14745308310991956,3.6277687549591064,2.25e-05,0.3189,1100,0.9015625,0.31055060029029846,7.7727,82.34,1.287
0.9004464285714285,0.16085790884718498,6.582170486450195,2e-05,0.3119,1200,0.9046875,0.3123805522918701,7.6876,83.251,1.301
0.8964285714285715,0.1742627345844504,3.9656126499176025,1.75e-05,0.3389,1300,0.9015625,0.3136293292045593,7.7315,82.778,1.293
0.8982142857142857,0.1876675603217158,5.185830116271973,1.5e-05,0.2995,1400,0.903125,0.309607595205307,7.714,82.966,1.296
0.9008928571428572,0.20107238605898123,10.129940032958984,1.25e-05,0.2992,1500,0.9,0.31491518020629883,7.7559,82.518,1.289
0.8901785714285714,0.21447721179624665,5.608144760131836,1e-05,0.3295,1600,0.9046875,0.3100520372390747,7.7384,82.704,1.292
0.9102678571428572,0.22788203753351208,1.246514081954956,7.5e-06,0.2647,1700,0.903125,0.31668487191200256,7.7351,82.739,1.293
0.9035714285714286,0.24128686327077747,7.268779754638672,5e-06,0.2952,1800,0.903125,0.3142794072628021,7.702,83.096,1.298
0.9026785714285714,0.2546916890080429,3.529418706893921,2.5e-06,0.276,1900,0.9078125,0.3118670582771301,7.6864,83.263,1.301
0.8959821428571428,0.2680965147453083,0.4313603639602661,0.0,0.3374,2000,0.9046875,0.31107011437416077,7.7058,83.055,1.298
0.89625,0.28150134048257375,2.4577829837799072,1.5e-05,0.3017,2100,0.9,0.3138328194618225,7.668,83.464,1.304
0.8946428571428572,0.2949061662198391,6.248591899871826,1.3333333333333333e-05,0.3018,2200,0.903125,0.30876624584198,7.7118,82.99,1.297
0.9017857142857143,0.30831099195710454,6.406876564025879,1.1666666666666668e-05,0.276,2300,0.9015625,0.3112516403198242,7.7266,82.831,1.294
0.89375,0.32171581769436997,4.73236608505249,1e-05,0.3159,2400,0.9015625,0.3097122311592102,7.7293,82.802,1.294
0.9,0.3351206434316354,7.808638572692871,8.333333333333334e-06,0.2808,2500,0.9046875,0.3076991140842438,7.6884,83.243,1.301
0.9066964285714286,0.3485254691689008,5.036745071411133,6.666666666666667e-06,0.2729,2600,0.903125,0.30791106820106506,7.7154,82.951,1.296
0.9053571428571429,0.36193029490616624,5.354822158813477,5e-06,0.2669,2700,0.9046875,0.31078749895095825,7.7143,82.963,1.296
0.9102678571428572,0.3753351206434316,9.956216812133789,3.3333333333333333e-06,0.2745,2800,0.9046875,0.30731305480003357,7.7202,82.9,1.295
0.9053571428571429,0.38873994638069703,3.077876567840576,1.6666666666666667e-06,0.2901,2900,0.9046875,0.3093939423561096,7.728,82.816,1.294
0.903125,0.40214477211796246,2.9379451274871826,0.0,0.2788,3000,0.9046875,0.3088624179363251,7.7704,82.364,1.287
