Step,Train Loss,Test Loss,Train Acc,Test Acc,Learning Rate,Epochs,Loss Spread,Loss Ratio,Acc Spread,Acc Ratio
100,1.3654,1.325698733329773,0.378125,0.734375,4.5e-05,0.013404825737265416,0.039701266670227,1.0299474274751013,-0.35625,0.5148936170212766
200,1.183,0.8254379034042358,0.7178571428571429,0.8859375,4e-05,0.02680965147453083,0.3575620965957642,1.4331786741572223,-0.16808035714285718,0.8102796674225246
300,0.5078,0.35082751512527466,0.8745535714285714,0.884375,3.5e-05,0.040214477211796246,0.15697248487472537,1.4474349305774181,-0.009821428571428648,0.9888944977284199
400,0.3195,0.33922094106674194,0.8982142857142857,0.884375,3e-05,0.05361930294906166,-0.019720941066741937,0.9418640222955403,0.01383928571428572,1.0156486622917718
500,0.3288,0.3271156847476959,0.8892857142857142,0.903125,2.5e-05,0.06702412868632708,0.0016843152523040583,1.0051489895802557,-0.01383928571428572,0.9846762234305487
600,0.317,0.3359892964363098,0.896875,0.89375,2e-05,0.08042895442359249,-0.01898929643630981,0.9434824363819893,0.0031249999999999334,1.0034965034965033
700,0.3143,0.3361476957798004,0.8941964285714286,0.8890625,1.5e-05,0.0938337801608579,-0.02184769577980039,0.9350056655033205,0.005133928571428581,1.0057745418026613
800,0.3526,0.31775182485580444,0.8825892857142857,0.896875,1e-05,0.10723860589812333,0.03484817514419558,1.109671046452714,-0.014285714285714235,0.9840716774514684
900,0.3147,0.32235464453697205,0.8933035714285714,0.903125,5e-06,0.12064343163538874,-0.007654644536972066,0.9762539654176005,-0.009821428571428537,0.9891250617894217
1000,0.3117,0.3203452527523041,0.8959821428571428,0.903125,0.0,0.13404825737265416,-0.0086452527523041,0.973012702145492,-0.0071428571428571175,0.9920909540286703
1100,0.3203,0.3135557174682617,0.890625,0.9,2.25e-05,0.14745308310991956,0.006744282531738255,1.021509040199278,-0.009375000000000022,0.9895833333333333
1200,0.3196,0.3178717792034149,0.8986607142857143,0.9015625,2e-05,0.16085790884718498,0.0017282207965850782,1.005436848785117,-0.0029017857142857872,0.9967813815300817
1300,0.3506,0.32048237323760986,0.8857142857142857,0.903125,1.75e-05,0.1742627345844504,0.03011762676239016,1.0939759227883044,-0.01741071428571428,0.9807217004448838
1400,0.3119,0.3146923780441284,0.8991071428571429,0.903125,1.5e-05,0.1876675603217158,-0.0027923780441284074,0.9911266422736911,-0.004017857142857073,0.9955511616411271
1500,0.3141,0.3174622058868408,0.8986607142857143,0.9015625,1.25e-05,0.20107238605898123,-0.00336220588684083,0.9894091144567952,-0.0029017857142857872,0.9967813815300817
1600,0.3446,0.3135342001914978,0.89375,0.90625,1e-05,0.21447721179624665,0.031065799808502215,1.0990826512371796,-0.012499999999999956,0.9862068965517242
1700,0.289,0.3205049932003021,0.9075892857142858,0.9046875,7.5e-06,0.22788203753351208,-0.031504993200302145,0.9017020206589641,0.0029017857142857872,1.003207500616827
1800,0.3075,0.3179375231266022,0.9004464285714285,0.9046875,5e-06,0.24128686327077747,-0.010437523126602177,0.9671711504072894,-0.004241071428571441,0.995312114483099
1900,0.2806,0.31508922576904297,0.903125,0.9046875,2.5e-06,0.2546916890080429,-0.03448922576904295,0.8905413992342499,-0.0015625000000000222,0.998272884283247
2000,0.3497,0.3146015703678131,0.8915178571428571,0.90625,0.0,0.2680965147453083,0.0350984296321869,1.1115646994105972,-0.01473214285714286,0.983743842364532
2100,0.3189,0.3150332570075989,0.88875,0.90625,1.5e-05,0.28150134048257375,0.00386674299240114,1.0122740787088007,-0.01749999999999996,0.9806896551724138
2200,0.3112,0.31278061866760254,0.8946428571428572,0.9078125,1.3333333333333333e-05,0.2949061662198391,-0.0015806186676025624,0.99494655815205,-0.013169642857142838,0.985492992377674
2300,0.2922,0.31204813718795776,0.9049107142857142,0.896875,1.1666666666666668e-05,0.30831099195710454,-0.01984813718795775,0.9363939891876281,0.008035714285714257,1.008959681433549
2400,0.3239,0.3132566511631012,0.890625,0.903125,1e-05,0.32171581769436997,0.010643348836898825,1.0339764496536012,-0.012499999999999956,0.986159169550173
2500,0.2891,0.3110547959804535,0.8982142857142857,0.9078125,8.333333333333334e-06,0.3351206434316354,-0.021954795980453468,0.929418236708901,-0.00959821428571428,0.9894270961396607
2600,0.2762,0.3106594681739807,0.9089285714285714,0.90625,6.666666666666667e-06,0.3485254691689008,-0.03445946817398071,0.8890763948817354,0.002678571428571419,1.0029556650246305
2700,0.2688,0.31439605355262756,0.9040178571428571,0.9078125,5e-06,0.36193029490616624,-0.04559605355262758,0.8549725639447471,-0.003794642857142927,0.9958200147528891
2800,0.2848,0.31068843603134155,0.9044642857142857,0.9078125,3.3333333333333333e-06,0.3753351206434316,-0.025888436031341555,0.9166739632731937,-0.0033482142857143016,0.9963117777231374
2900,0.2906,0.3119175136089325,0.903125,0.9078125,1.6666666666666667e-06,0.38873994638069703,-0.02131751360893247,0.9316565672690653,-0.004687500000000067,0.9948364888123924
3000,0.3027,0.3116787374019623,0.8986607142857143,0.9078125,0.0,0.40214477211796246,-0.008978737401962256,0.9711923326024557,-0.009151785714285765,0.989918859109909
