Step,Train Loss,Test Loss,Train Acc,Test Acc,Learning Rate,Epochs,Loss Spread,Loss Ratio,Acc Spread,Acc Ratio
100,1.3691,1.3382501602172852,0.365625,0.665625,4.5e-05,0.013404825737265416,0.030849839782714827,1.023052371447283,-0.30000000000000004,0.5492957746478873
200,1.2785,1.1459617614746094,0.6375,0.8703125,4e-05,0.02680965147453083,0.1325382385253906,1.1156567723122297,-0.2328125000000001,0.7324955116696588
300,0.7487,0.3863806128501892,0.859375,0.8765625,3.5e-05,0.040214477211796246,0.3623193871498108,1.937726622661299,-0.017187500000000022,0.9803921568627451
400,0.3358,0.35679346323013306,0.8933035714285714,0.884375,3e-05,0.05361930294906166,-0.02099346323013307,0.9411607403339892,0.008928571428571397,1.0100959111559817
500,0.3408,0.3435443043708801,0.8924107142857143,0.8921875,2.5e-05,0.06702412868632708,-0.002744304370880135,0.9920117890590395,0.00022321428571425717,1.0002501876407306
600,0.3256,0.3465242385864258,0.8901785714285714,0.8828125,2e-05,0.08042895442359249,-0.02092423858642578,0.9396168110150623,0.007366071428571375,1.0083438685208597
700,0.3203,0.35310930013656616,0.8892857142857142,0.890625,1.5e-05,0.0938337801608579,-0.03280930013656619,0.9070845765776289,-0.001339285714285765,0.9984962406015037
800,0.3558,0.3303925395011902,0.8816964285714286,0.9,1e-05,0.10723860589812333,0.02540746049880982,1.0769008299556906,-0.01830357142857142,0.9796626984126984
900,0.3186,0.3341316282749176,0.8941964285714286,0.9,5e-06,0.12064343163538874,-0.015531628274917608,0.953516437952595,-0.0058035714285714635,0.9935515873015872
1000,0.3168,0.33257001638412476,0.8955357142857143,0.8984375,0.0,0.13404825737265416,-0.01577001638412473,0.9525813645030764,-0.0029017857142856762,0.9967701863354038
1100,0.3276,0.3270648717880249,0.886875,0.8984375,2.25e-05,0.14745308310991956,0.0005351282119751,1.0016361531247597,-0.011562500000000031,0.9871304347826086
1200,0.3188,0.33050423860549927,0.8986607142857143,0.9015625,2e-05,0.16085790884718498,-0.011704238605499295,0.9645867216260732,-0.0029017857142857872,0.9967813815300817
1300,0.36,0.33115658164024353,0.8852678571428572,0.903125,1.75e-05,0.1742627345844504,0.028843418359756456,1.0870990339883715,-0.017857142857142794,0.9802273850716758
1400,0.309,0.32781609892845154,0.8950892857142857,0.896875,1.5e-05,0.1876675603217158,-0.01881609892845154,0.9426016629751967,-0.0017857142857142794,0.9980089596814335
1500,0.3191,0.3287990093231201,0.8959821428571428,0.9015625,1.25e-05,0.20107238605898123,-0.009699009323120122,0.9705017075839525,-0.005580357142857206,0.9938103490963109
1600,0.3459,0.3257233798503876,0.8941964285714286,0.896875,1e-05,0.21447721179624665,0.020176620149612412,1.061944034103048,-0.002678571428571419,0.9970134395221504
1700,0.2918,0.33205732703208923,0.903125,0.9,7.5e-06,0.22788203753351208,-0.04025732703208923,0.8787639249164984,0.0031249999999999334,1.003472222222222
1800,0.3109,0.3292659819126129,0.8982142857142857,0.90625,5e-06,0.24128686327077747,-0.018365981912612905,0.9442214412617723,-0.008035714285714257,0.9911330049261085
1900,0.2829,0.3273007571697235,0.903125,0.9046875,2.5e-06,0.2546916890080429,-0.044400757169723526,0.8643426383926779,-0.0015625000000000222,0.998272884283247
2000,0.3555,0.32697731256484985,0.8924107142857143,0.90625,0.0,0.2680965147453083,0.02852268743515013,1.0872313959993576,-0.01383928571428572,0.9847290640394089
2100,0.3228,0.32575497031211853,0.889375,0.9015625,1.5e-05,0.28150134048257375,-0.0029549703121185544,0.9909288557921702,-0.012187500000000018,0.9864818024263431
2200,0.315,0.3245061933994293,0.8919642857142858,0.8984375,1.3333333333333333e-05,0.2949061662198391,-0.009506193399429319,0.9707056641975141,-0.006473214285714235,0.9927950310559007
2300,0.2972,0.32387033104896545,0.9,0.896875,1.1666666666666668e-05,0.30831099195710454,-0.026670331048965434,0.9176512063868759,0.0031250000000000444,1.0034843205574913
2400,0.3268,0.32545268535614014,0.8910714285714286,0.8984375,1e-05,0.32171581769436997,0.0013473146438598427,1.0041398172591063,-0.007366071428571375,0.991801242236025
2500,0.2854,0.32417502999305725,0.8955357142857143,0.903125,8.333333333333334e-06,0.3351206434316354,-0.038775029993057264,0.8803885974996665,-0.007589285714285632,0.9915966386554623
2600,0.2849,0.32281047105789185,0.9035714285714286,0.9,6.666666666666667e-06,0.3485254691689008,-0.03791047105789186,0.8825612101935407,0.0035714285714285587,1.003968253968254
2700,0.2776,0.3254086375236511,0.9004464285714285,0.9078125,5e-06,0.36193029490616624,-0.04780863752365111,0.8530812276912093,-0.007366071428571486,0.9918859109909023
2800,0.2914,0.3223300874233246,0.9040178571428571,0.9,3.3333333333333333e-06,0.3753351206434316,-0.030930087423324593,0.9040421957795604,0.004017857142857073,1.0044642857142856
2900,0.2936,0.32356271147727966,0.9,0.9015625,1.6666666666666667e-06,0.38873994638069703,-0.029962711477279635,0.9073975139456587,-0.0015625000000000222,0.9982668977469671
3000,0.3045,0.323311984539032,0.896875,0.903125,0.0,0.40214477211796246,-0.01881198453903199,0.9418147627102239,-0.006249999999999978,0.9930795847750865
