accuracy,epoch,grad_norm,learning_rate,loss,step,eval_accuracy,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
0.345,0.013404825737265416,1.3396939039230347,4.5e-05,1.3727,100,0.4640625,1.3478137254714966,6.931,92.339,1.443
0.5245535714285714,0.02680965147453083,1.9148367643356323,4e-05,1.3042,200,0.85625,1.2232048511505127,6.9388,92.234,1.441
0.8401785714285714,0.040214477211796246,3.36503005027771,3.5e-05,0.9692,300,0.88125,0.5718640089035034,6.9697,91.826,1.435
0.8879464285714286,0.05361930294906166,3.152540445327759,3e-05,0.4095,400,0.8859375,0.34492427110671997,6.9685,91.842,1.435
0.8861607142857143,0.06702412868632708,2.8084723949432373,2.5e-05,0.3444,500,0.896875,0.33085083961486816,6.9756,91.748,1.434
0.8928571428571429,0.08042895442359249,4.382176876068115,2e-05,0.3336,600,0.8890625,0.33716413378715515,6.9995,91.435,1.429
0.8915178571428571,0.0938337801608579,1.6127831935882568,1.5e-05,0.3231,700,0.89375,0.3300912380218506,6.9927,91.525,1.43
0.8821428571428571,0.10723860589812333,2.403916358947754,1e-05,0.352,800,0.8984375,0.3199130594730377,6.999,91.442,1.429
0.8959821428571428,0.12064343163538874,6.523347854614258,5e-06,0.3134,900,0.9015625,0.32436928153038025,6.9865,91.605,1.431
0.8910714285714286,0.13404825737265416,2.3842101097106934,0.0,0.3251,1000,0.9015625,0.32270631194114685,7.0248,91.106,1.424
0.88375,0.14745308310991956,3.0052120685577393,2.25e-05,0.3356,1100,0.9046875,0.31632834672927856,6.9932,91.518,1.43
0.8955357142857143,0.16085790884718498,5.028234958648682,2e-05,0.3298,1200,0.9078125,0.3196870684623718,7.005,91.363,1.428
0.8879464285714286,0.1742627345844504,3.3940529823303223,1.75e-05,0.3652,1300,0.903125,0.3193759322166443,7.0082,91.322,1.427
0.9013392857142857,0.1876675603217158,2.8708701133728027,1.5e-05,0.3194,1400,0.9046875,0.31706199049949646,7.0196,91.173,1.425
0.8995535714285714,0.20107238605898123,7.845625877380371,1.25e-05,0.3241,1500,0.9046875,0.3139680027961731,7.0248,91.106,1.424
0.8941964285714286,0.21447721179624665,5.510040760040283,1e-05,0.3449,1600,0.9078125,0.3126182556152344,7.0252,91.101,1.423
0.9080357142857143,0.22788203753351208,2.3091163635253906,7.5e-06,0.2895,1700,0.90625,0.32013240456581116,7.0044,91.372,1.428
0.9044642857142857,0.24128686327077747,5.7729315757751465,5e-06,0.3149,1800,0.909375,0.31784194707870483,7.0091,91.31,1.427
0.9058035714285714,0.2546916890080429,4.129729747772217,2.5e-06,0.2914,1900,0.9109375,0.3163529932498932,7.026,91.09,1.423
0.8982142857142857,0.2680965147453083,0.648952066898346,0.0,0.3566,2000,0.9125,0.3156191408634186,7.0093,91.308,1.427
0.8925,0.28150134048257375,1.6479907035827637,1.5e-05,0.315,2100,0.9125,0.31252557039260864,7.0037,91.381,1.428
0.8964285714285715,0.2949061662198391,3.778010606765747,1.3333333333333333e-05,0.3123,2200,0.9109375,0.3119661211967468,6.993,91.52,1.43
0.9017857142857143,0.30831099195710454,5.0402092933654785,1.1666666666666668e-05,0.3042,2300,0.90625,0.3110714554786682,6.9946,91.499,1.43
0.8915178571428571,0.32171581769436997,2.0767717361450195,1e-05,0.3236,2400,0.9078125,0.3131142258644104,7.0383,90.931,1.421
0.8955357142857143,0.3351206434316354,5.953643321990967,8.333333333333334e-06,0.2972,2500,0.909375,0.3112717568874359,6.9989,91.443,1.429
0.9035714285714286,0.3485254691689008,3.480196952819824,6.666666666666667e-06,0.2847,2600,0.9078125,0.3121677339076996,7.0191,91.18,1.425
0.9026785714285714,0.36193029490616624,4.702850818634033,5e-06,0.2828,2700,0.9125,0.31368952989578247,7.0835,90.35,1.412
0.9084821428571429,0.3753351206434316,3.2042202949523926,3.3333333333333333e-06,0.284,2800,0.90625,0.3122483789920807,7.0236,91.122,1.424
0.9017857142857143,0.38873994638069703,2.9028165340423584,1.6666666666666667e-06,0.3046,2900,0.90625,0.3131787180900574,7.0176,91.199,1.425
0.9026785714285714,0.40214477211796246,2.0207250118255615,0.0,0.3012,3000,0.90625,0.31331712007522583,7.0369,90.949,1.421
