loss,grad_norm,learning_rate,accuracy,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second
1.3725,1.35292649269104,4.75e-05,0.334375,0.013404825737265416,100,1.346564531326294,0.5140625,7.0579,90.679,1.417
1.2874,2.2122151851654053,4.5e-05,0.5433035714285714,0.02680965147453083,200,1.1461799144744873,0.86875,7.1121,89.987,1.406
0.7311,3.083998203277588,4.25e-05,0.8517857142857143,0.040214477211796246,300,0.3740255832672119,0.875,7.1118,89.991,1.406
0.3466,3.369882345199585,4e-05,0.8852678571428572,0.05361930294906166,400,0.3415152132511139,0.88125,7.1052,90.075,1.407
0.3353,3.544574022293091,3.7500000000000003e-05,0.884375,0.06702412868632708,500,0.32764166593551636,0.9015625,7.1207,89.879,1.404
0.3179,6.0249738693237305,3.5e-05,0.8977678571428571,0.08042895442359249,600,0.34092921018600464,0.890625,7.1331,89.722,1.402
0.323,1.6671009063720703,3.2500000000000004e-05,0.89375,0.0938337801608579,700,0.32260483503341675,0.8953125,7.1074,90.047,1.407
0.3357,3.181145668029785,3e-05,0.8875,0.10723860589812333,800,0.3093685507774353,0.9015625,7.1006,90.133,1.408
0.303,8.840889930725098,2.7500000000000004e-05,0.8986607142857143,0.12064343163538874,900,0.3180252015590668,0.909375,7.1143,89.96,1.406
0.2995,4.244528770446777,2.5e-05,0.9013392857142857,0.13404825737265416,1000,0.31282418966293335,0.9046875,7.1155,89.944,1.405
0.3131,3.3690881729125977,2.25e-05,0.8973214285714286,0.14745308310991956,1100,0.30898070335388184,0.9046875,7.1426,89.603,1.4
0.3202,5.678685188293457,2e-05,0.8977678571428571,0.16085790884718498,1200,0.3117193281650543,0.909375,7.1751,89.197,1.394
0.3462,5.151941299438477,1.75e-05,0.8915178571428571,0.1742627345844504,1300,0.31220895051956177,0.9015625,7.1341,89.71,1.402
0.307,3.4259567260742188,1.5e-05,0.8955357142857143,0.1876675603217158,1400,0.3094910979270935,0.903125,7.1103,90.01,1.406
0.3153,10.263710021972656,1.25e-05,0.8991071428571429,0.20107238605898123,1500,0.30869245529174805,0.9046875,7.1036,90.096,1.408
0.3345,5.7432427406311035,1e-05,0.8933035714285714,0.21447721179624665,1600,0.30602285265922546,0.9046875,7.1027,90.107,1.408
0.278,1.752252459526062,7.5e-06,0.9044642857142857,0.22788203753351208,1700,0.3134055733680725,0.9078125,7.1147,89.955,1.406
0.2995,8.280829429626465,5e-06,0.9071428571428571,0.24128686327077747,1800,0.31175729632377625,0.9078125,7.0892,90.278,1.411
0.2785,3.881767749786377,2.5e-06,0.9058035714285714,0.2546916890080429,1900,0.3102961480617523,0.9078125,7.0967,90.183,1.409
0.3443,0.5635923743247986,0.0,0.9,0.2680965147453083,2000,0.3094491958618164,0.9078125,7.1246,89.829,1.404
