Step,Train Loss,Test Loss,Train Acc,Test Acc,Learning Rate,Epochs,loss spread,loss ratio,Acc spread,Acc ratio
100,0.7491,0.3331128060817718,0.7225,0.890625,4.969220851487845e-05,0.0134048257372654,0.4159871939182282,2.2487877569501564,0.16812499999999997,1.2326989619377162
200,0.3616,0.3328969478607178,0.8834821428571429,0.890625,4.877641290737884e-05,0.0268096514745308,0.028703052139282204,1.0862220345477345,0.0071428571428571175,1.0080848913592724
300,0.3321,0.3572258353233337,0.8848214285714285,0.8875,4.72751631047092e-05,0.0402144772117962,-0.02512583532333368,0.9296640028832414,0.002678571428571419,1.0030272452068618
400,0.3034,0.3275912404060364,0.8941964285714286,0.8984375,4.522542485937369e-05,0.0536193029490616,-0.024191240406036374,0.9261541902767233,0.004241071428571441,1.0047428856714928
500,0.2996,0.3324025571346283,0.8977678571428571,0.896875,4.267766952966369e-05,0.067024128686327,-0.03280255713462832,0.9013167725982844,-0.0008928571428571397,0.9990054699154649
600,0.2902,0.3148648142814636,0.8995535714285714,0.909375,3.969463130731183e-05,0.0804289544235924,-0.02466481428146361,0.921665384118102,0.009821428571428648,1.0109181141439207
700,0.2947,0.3293290734291076,0.9075892857142858,0.9,3.634976249348867e-05,0.0938337801608579,-0.03462907342910759,0.89484963149917,-0.007589285714285743,0.9916379734382685
800,0.2942,0.3123297095298767,0.8982142857142857,0.90625,3.272542485937369e-05,0.1072386058981233,-0.018129709529876692,0.9419532981439204,0.008035714285714257,1.0089463220675945
900,0.2873,0.3141652941703796,0.9035714285714286,0.909375,2.8910861626005776e-05,0.1206434316353887,-0.026865294170379583,0.9144867537284056,0.0058035714285714635,1.0064229249011858
1000,0.2942,0.3065844476222992,0.9,0.90625,2.5e-05,0.1340482573726541,-0.012384447622299177,0.9596051015687647,0.006249999999999978,1.0069444444444444
1100,0.2993,0.3069711625576019,0.903125,0.9015625,2.1089138373994223e-05,0.1474530831099195,-0.007671162557601863,0.9750101524400931,-0.0015624999999999112,0.9982698961937717
1200,0.2974,0.3057904243469238,0.8995535714285714,0.90625,1.7274575140626318e-05,0.1608579088471849,-0.008390424346923775,0.9725615203129948,0.006696428571428603,1.0074441687344913
1300,0.315,0.3084173500537872,0.9035714285714286,0.90625,1.3650237506511331e-05,0.1742627345844504,0.006582649946212826,1.0213433191909107,0.002678571428571419,1.0029644268774704
1400,0.2847,0.3060854077339172,0.9071428571428573,0.9,1.0305368692688174e-05,0.1876675603217158,-0.021385407733917172,0.9301325473427741,-0.0071428571428572285,0.9921259842519684
1500,0.2913,0.3025908470153808,0.9035714285714286,0.909375,7.3223304703363135e-06,0.2010723860589812,-0.0112908470153808,0.962686092038974,0.0058035714285714635,1.0064229249011858
1600,0.3198,0.3025568127632141,0.8995535714285714,0.9078125,4.7745751406263165e-06,0.2144772117962466,0.017243187236785862,1.0569915682258348,0.008258928571428625,1.009181141439206
1700,0.2616,0.3060909807682037,0.9107142857142856,0.90625,2.7248368952908053e-06,0.227882037533512,-0.04449098076820368,0.8546478545152045,-0.004464285714285587,0.9950980392156864
1800,0.2768,0.3050940036773681,0.9080357142857144,0.90625,1.223587092621162e-06,0.2412868632707774,-0.028294003677368118,0.9072613576919442,-0.0017857142857143904,0.9980334316617502
1900,0.2594,0.3047100007534027,0.9116071428571428,0.9078125,3.077914851215585e-07,0.2546916890080429,-0.04531000075340269,0.8513012351371053,-0.003794642857142816,0.9958374142997062
2000,0.3256,0.304661750793457,0.9053571428571427,0.9078125,0.0,0.2680965147453083,0.020938249206543025,1.068726215719603,0.002455357142857273,1.0027120315581854
