accuracy,epoch,grad_norm,learning_rate,loss,step,eval_accuracy,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
0.389375,0.013404825737265416,1.351243019104004,4.5e-05,1.3645,100,0.7015625,1.3271511793136597,7.085,90.331,1.411
0.7165178571428571,0.02680965147453083,3.6949329376220703,4e-05,1.0941,200,0.871875,0.532988429069519,7.0897,90.272,1.411
0.871875,0.040214477211796246,3.152641773223877,3.5e-05,0.4198,300,0.8828125,0.359218955039978,7.1461,89.56,1.399
0.9,0.05361930294906166,2.8339338302612305,3e-05,0.3034,400,0.884375,0.34913337230682373,7.201,88.877,1.389
0.890625,0.06702412868632708,6.5370097160339355,2.5e-05,0.3249,500,0.8921875,0.3358517289161682,7.1698,89.263,1.395
0.8933035714285714,0.08042895442359249,3.2599844932556152,2e-05,0.3153,600,0.890625,0.33917611837387085,7.1978,88.916,1.389
0.89375,0.0938337801608579,2.903301477432251,1.5e-05,0.3131,700,0.89375,0.3418150842189789,7.1892,89.022,1.391
0.8866071428571428,0.10723860589812333,3.1587140560150146,1e-05,0.3407,800,0.896875,0.321027547121048,7.2324,88.491,1.383
0.8950892857142857,0.12064343163538874,6.37012243270874,5e-06,0.3124,900,0.9046875,0.3258982300758362,7.2097,88.769,1.387
0.8959821428571428,0.13404825737265416,4.323500156402588,0.0,0.3033,1000,0.9015625,0.3230787217617035,7.2233,88.602,1.384
0.889375,0.14745308310991956,4.401874542236328,2.25e-05,0.3206,1100,0.9,0.3168941140174866,7.1529,89.474,1.398
0.8982142857142857,0.16085790884718498,4.067109107971191,2e-05,0.3173,1200,0.9015625,0.3181315064430237,7.1914,88.995,1.391
0.890625,0.1742627345844504,4.023168087005615,1.75e-05,0.3449,1300,0.9,0.32139334082603455,7.2248,88.584,1.384
0.8977678571428571,0.1876675603217158,4.6117401123046875,1.5e-05,0.3021,1400,0.9046875,0.31505224108695984,7.1821,89.11,1.392
0.9022321428571428,0.20107238605898123,8.573097229003906,1.25e-05,0.3099,1500,0.9046875,0.3185971677303314,7.192,88.987,1.39
0.8928571428571429,0.21447721179624665,3.426236867904663,1e-05,0.338,1600,0.9015625,0.3150290846824646,7.1863,89.058,1.392
0.909375,0.22788203753351208,1.7190062999725342,7.5e-06,0.2804,1700,0.9015625,0.3214541971683502,7.1796,89.141,1.393
0.8995535714285714,0.24128686327077747,5.794686317443848,5e-06,0.3031,1800,0.9,0.3177640438079834,7.1865,89.055,1.391
0.9022321428571428,0.2546916890080429,3.5535240173339844,2.5e-06,0.2768,1900,0.9046875,0.3150619864463806,7.2178,88.67,1.385
0.8928571428571429,0.2680965147453083,0.45261263847351074,0.0,0.3465,2000,0.9015625,0.3145460784435272,7.1861,89.061,1.392
0.895625,0.28150134048257375,3.0554816722869873,1.5e-05,0.3176,2100,0.9015625,0.3148145377635956,7.1871,89.049,1.391
0.8946428571428572,0.2949061662198391,5.1219329833984375,1.3333333333333333e-05,0.3107,2200,0.90625,0.31245866417884827,7.1883,89.034,1.391
0.9040178571428571,0.30831099195710454,5.427706718444824,1.1666666666666668e-05,0.2884,2300,0.90625,0.3120790719985962,7.215,88.704,1.386
0.8941964285714286,0.32171581769436997,3.707803249359131,1e-05,0.316,2400,0.9046875,0.3125450015068054,7.2559,88.204,1.378
0.8986607142857143,0.3351206434316354,7.639346122741699,8.333333333333334e-06,0.2836,2500,0.9046875,0.3103504180908203,7.2393,88.406,1.381
0.9049107142857142,0.3485254691689008,3.8069801330566406,6.666666666666667e-06,0.2784,2600,0.9015625,0.30953294038772583,7.1946,88.955,1.39
0.9040178571428571,0.36193029490616624,5.981029033660889,5e-06,0.2679,2700,0.9046875,0.3130427300930023,7.1928,88.978,1.39
0.9035714285714286,0.3753351206434316,8.574437141418457,3.3333333333333333e-06,0.2818,2800,0.9015625,0.30775535106658936,7.239,88.41,1.381
0.9044642857142857,0.38873994638069703,3.3863799571990967,1.6666666666666667e-06,0.2827,2900,0.9015625,0.30937108397483826,7.242,88.373,1.381
0.8995535714285714,0.40214477211796246,2.516042470932007,0.0,0.2958,3000,0.9015625,0.30893445014953613,7.1944,88.959,1.39
