Step,Train Loss,Test Loss,Train Acc,Test Acc,Learning Rate,Epochs,Loss Spread,Loss Ratio,Acc Spread,Acc Ratio
100,1.368,1.323395013809204,0.36625,0.6984375,4.75e-05,0.013404825737265416,0.044604986190796,1.0337049676969894,-0.3321875,0.5243847874720358
200,0.967,0.4003266394138336,0.746875,0.875,4.5e-05,0.02680965147453083,0.5666733605861664,2.415527483796484,-0.12812500000000004,0.8535714285714285
300,0.3717,0.3475223183631897,0.8754464285714286,0.88125,4.25e-05,0.040214477211796246,0.024177681636810278,1.0695715939934038,-0.0058035714285713524,0.9934143870314084
400,0.311,0.3369383215904236,0.890625,0.8953125,4e-05,0.05361930294906166,-0.025938321590423585,0.9230175972029867,-0.004687499999999956,0.9947643979057592
500,0.3154,0.32307881116867065,0.8928571428571429,0.9015625,3.7500000000000003e-05,0.06702412868632708,-0.007678811168670641,0.9762323900447258,-0.00870535714285714,0.9903441445902451
600,0.3036,0.3281506299972534,0.9,0.9015625,3.5e-05,0.08042895442359249,-0.024550629997253437,0.9251848762336402,-0.0015625000000000222,0.9982668977469671
700,0.3122,0.315926730632782,0.9022321428571428,0.9015625,3.2500000000000004e-05,0.0938337801608579,-0.003726730632782005,0.9882038135066393,0.0006696428571427715,1.0007427581084425
800,0.313,0.30565157532691956,0.8924107142857143,0.9078125,3e-05,0.10723860589812333,0.007348424673080445,1.0240418347761522,-0.015401785714285743,0.9830341775264322
900,0.2916,0.3125339448451996,0.9017857142857143,0.90625,2.7500000000000004e-05,0.12064343163538874,-0.02093394484519956,0.9330186522441001,-0.004464285714285698,0.9950738916256158
1000,0.2877,0.3086635172367096,0.9049107142857142,0.9046875,2.5e-05,0.13404825737265416,-0.020963517236709583,0.9320829444814724,0.00022321428571425717,1.000246730816679
1100,0.3053,0.304222047328949,0.9008928571428572,0.9109375,2.25e-05,0.14745308310991956,0.0010779526710510412,1.0035433088446921,-0.010044642857142794,0.9889732908600833
1200,0.3057,0.3048238456249237,0.9044642857142857,0.9125,2e-05,0.16085790884718498,0.0008761543750763212,1.0028742973610878,-0.008035714285714257,0.9911937377690803
1300,0.3223,0.3059302568435669,0.9017857142857143,0.9078125,1.75e-05,0.1742627345844504,0.01636974315643308,1.0535080881679628,-0.006026785714285721,0.9933611999016474
1400,0.292,0.3011321723461151,0.9035714285714286,0.9046875,1.5e-05,0.1876675603217158,-0.00913217234611513,0.9696738735188387,-0.0011160714285713969,0.9987663459166051
1500,0.3027,0.3001810610294342,0.9040178571428571,0.90625,1.25e-05,0.20107238605898123,0.0025189389705658205,1.0083913987175854,-0.0022321428571429047,0.9975369458128078
1600,0.3196,0.2987641394138336,0.9008928571428572,0.9078125,1e-05,0.21447721179624665,0.020835860586166377,1.069740165694068,-0.00691964285714286,0.9923776739611507
1700,0.2644,0.3055523931980133,0.9107142857142857,0.9078125,7.5e-06,0.22788203753351208,-0.04115239319801328,0.8653180465474395,0.0029017857142856762,1.0031964593066143
1800,0.2864,0.3032585084438324,0.9080357142857143,0.90625,5e-06,0.24128686327077747,-0.01685850844383241,0.9444087866475976,0.0017857142857142794,1.0019704433497536
1900,0.2677,0.30247265100479126,0.9098214285714286,0.9078125,2.5e-06,0.2546916890080429,-0.034772651004791266,0.8850386939471084,0.0020089285714285365,1.0022129333661174
2000,0.327,0.30173632502555847,0.9058035714285714,0.909375,0.0,0.2680965147453083,0.02526367497444154,1.0837276551714534,-0.0035714285714286698,0.9960726558664702
